,it,"Nel corso dell'anno viene proposta inoltre l'iniziativa Moto Guzzi Garage, dedicata alla customizzazione della propria motocicletta.Nel 2016 ritorna la Stornello a oltre cinquant’anni dalla nascita; nel marzo dello stesso anno, in occasione del 95º anniversario di Moto Guzzi, viene lanciata una nuova gamma V9 di media cilindrata in due versioni, la V9 Roamer e la V9 Bobber, con il motore 850 cc. In autunno, in occasione dell'EICMA, il brand presenta la MGX-21 Flying Fortress 1400 cc."
,fr,"Le comte Sigefroid de Luxembourg et la réforme de l'abbaye d'Echternach (973); in: Publications de la Section historique (PSH) de l'Institut grand-ducal de Luxembourg, Bd. XCV; Lëtzebuerg (Drock: Joseph Beffort), 1981; Ss. 283-298."
,co,"A botanica (o butanica) chi provene etimologicamente di u grecu βοτάνη (chi significa «erba, pianta»), hè a scienza consacrata à u studiu di e piante."
,tt,"Таскаиха — Русия территориясеннән ага торган елга. Пермь крае биләмәләрендә ага. Елга Косьва елгасына кушылып, аның кушылдыгы булып тора. Елга озынлыгы 12 км."
,tt,"Русия дәүләт су реестры мәгълүматы буенча елга Двина-Печора су бассейны округында урнашкан, су хуҗалыгы участогы — Вага елгасы. Кече елга бассейны — Төньяк Двина, Вычегда һәм Кече Төньяк Двиналар кушылган урыннан түбәнрәк, елга бассейны — Төньяк Двина."
,sr,"Hipotaurocijamin kinaza (EC 2.7.3.6, Hypotaurocyamine kinase) je enzim sa sistematskim imenom ATP:hipotaurocijamin N-fosfotransferaza. Ovaj enzim katalizuje sledeću hemijsku reakciju"
,su,"Gb. 2 Gelombang tegangan dan arus penyéarah tiga-fasa jenis Full wave Rectifier-semi controller Dalam aplikasinya, sirkit-sirkit penyéarahan biasanya dilengkapi dengan sirkit. pengatur tambahan seperti pengatur tegangan pembatas arus dan-lain-lain sesuai dengan jenis pemakaiannya. Bidang gerak téhnik penyéarahan meliputi sistem¬-sistem pengatur putaran mesin DC pada mesin cetak kertas, tekstil, mesin las DC, pengisi baterai,sampai pada pengatur tegangan konstan generator sinkron (AVR). Pada praktikum dipelajari lebih lanjut mengenai karakteristik system penyéarahan khususnya penyéarah tiga fasa gelombang penuh setengah terkendali. Tegangan keluaran penyéarah 1.(b) ditunjukkan pada Gb:2 dan secara matematik dapat dijelaskan sebagai berikut : Pada grup komutasi T1-2-3, karena yang digunakan thyristor, keluarannya tergantung pada sudut penyalaan , sehingga keluarannya : ..... (1) Sedangkan pada grup kornutasi D1-2-3. , karena menggunakan dioda, maka keluarannya menjadi :"
,co,"Dati di u 2000 pubblicati in u l'indaghjne Italianu 2000, prumossa da u ministeru di l Affari esteri diretta da u linguista Tulliu De Mauru di l'Università ''''A Sapienza'''' di Roma, evidenzianu cume u talianu sia a quinta lingua stranghjera più studiata in u mondo."
,de,"Das wissenschaftliche Observatorium in Recherche Bay war die Stelle des ersten geplanten wissenschaftlichen Experimentes auf australischer Erde. In diesem Observatorium konnte der Geowissenschaftler und spätere Konteradmiral Élisabeth-Paul-Édouard Rossel eine Versuchsreihe durchführen, die bewies, dass das Magnetfeld der Erde sich mit abnehmender bzw. zunehmender geographischer Breite veränderte."
,av,"1854 — Энгельберт Гумпердинк (ум. 1921), немецкий композитор и дирижёр, его имя в 1960-е взял своим псевдонимом популярный английский певец Арнольд Дорси."
,de,"Constantin von Wurzbach: Dietrichstein, Ferdinand Josef Fürst In: Biographisches Lexikon des Kaiserthums Oesterreich. 3. Theil. Verlag der typogr.-literar.-artist. Anstalt (L. C. Zamarski, C. Dittmarsch & Comp.), Wien 1858, S. 298"
,de,"Friedrich Wilhelm von Schütz: Geschichte der Kriege in Europa seit dem Jahre 1792. Emprima part, F.A. Brockhaus Lipsia 1827 (online tar Google Books)."
,lt,"Вялікае княства Літоўскае: Энцыклапедыя. У 2 т. Т. 2: Кадэцкі корпус − Яцкевіч / Рэдкал.: Г.П. Пашкоў (гал. рэд.) [і інш.]. − Мн.: БелЭн, 2006. − С.621."
,es,"Manfredo IV del Vasto (1262 – Cortemilia, 16 de septiembre de 1330) fue marqués de Saluzzo entre 1296 y 1330. Fue el primogénito de Tomás I de Saluzzo y Luisa di Ceva."
,tt,"Мәчкәрәдән башка бер сәүдәгәр — Хәмзә Габделвәлиев дә чыккан. Ул яшь чакта Кыргызстан якларына чыгып китеп, шунда төпләнеп калган. Аның оныгы Чыңгыз Айтматов — күренекле кыргыз язучысы."
,kv,"Hish kya:koł ho'n a:wan Datchu God an beye:na:kwe deya'kowa Isaiah le'na' ts'ina: ya:k'yakkya. Ho'n a:wan Datchu God yam Tsawak le'anikwekkya, ''''Si! Wan yu'hadiyahk'ya! Ho' yam beye:na:kwe dom an kel a:k'yap, lukk'on dom an kwa'hoł demła yelede'unna."
,tt,"Өлкәнең төньяк-көнчыгыш өлешендә, Новодугинодан 26 километрга көньяк-көнбатыштарак урнашкан, Р134 «Иске Смоленск юлы» автоюлыннан 19 километрга көнбатыштарак Смоленск — Дорогобуж — Вязьма — Зубцов юлында тора, Соловка елга ярында. Авылдан 23 километрга көнчыгышырак Вязьма — Ржев сызыгында Александрино тимер юлы станциясе урнашкан."
,be,"Республика Беларусь. Гродненская область. Щучинский район: карта. Щучин, Острина, Желудок: планы / Ред. И.И. Шилай. — Минск: РУП «Белкартография», 2010. — 3000 экз."
,ms,"Mulai sekarang Camry Jepun sama dengan Camry antarabangsa yang berbody lebar. Di Jepun disebut Camry Gracia dengan enjin 2200 cc 4 silinder dan 2500 cc V6. Model 4WD dilengkapi enjin 2200 cc diberi kod SXV25. Di Indonesia Camry generasi ini merupakan pengganti Toyota Corona Absolute pada segmen sedan kelas menengah atas. Tersedia dalam versi 2.2 GLX transmisi manual dan 3.0 V6 Grande transmisi automatik. Di Thailand Camry generasi ini merupakan pengganti Toyota Corona Exsior. Untuk pasaran international, Camry dilengkapi enjin 5S-FE 2200 cc 4 silinder dan 1MZ-FE 3000 cc V6. Di Amerika, Camry tersedia dalam versi CE, LE, dan XLE. Berasaskan LE, Camry Collector Edition dipasarkan untuk model tahun 2001. Camry di Australia dipasarkan dalam banyak type mulai dari CSi yang murah, CSX kelas menengah, Touring yang sporty, sampai Vienta yang mewah. Vienta kemudian digantikan oleh Azura. Model Station Wagon juga dijual."
,id,"Lembaga yudikatifnya bebas dari lembaga eksekutif dan legislatif. Mahkamah Agung Argentina mempunyai 9 anggota, yang diangkat oleh Presiden atas persetujuan Senat. Sisa hakim-hakimnya ditunjuk oleh Consejo de la Magistratura de la Nación (Dewan Kehakiman Nasional), sebuah sekretariat yang terdiri atas wakil-wakil para hakim, pengacara, Kongres, dan pihak Eksekutif. (lihat pula hukum Argentina)"
,tt,"Русия дәүләт су реестры мәгълүматы буенча елга Югары Об су бассейны округында урнашкан, су хуҗалыгы участогы — Чулым елгасы, Әчинск каласыннан Зырянское авылындагы су үлчәү постына чаклы. Кече елга бассейны — Об Иртеш кушылганга чаклы, елга бассейны — Об (өске өлеше) Иртеш кушылганга чаклы."
,mt,"Memmo Minniti, Tommaso Massara, Clementina Parretta, Enzo Gatto, Francesca Ritorto, Pino Martelli, Espedita Rechichi, Sergio Minniti, Gianluca Laganà, Rossana Pedullà, Ugo La Macchia, Paolo Guerrieri, Antonio Lombardo, Rosy Carelli, Giuseppe Galluzzo, Peppe Lentini, Paolo Guerrieri, Chiara Mearelli, Luca Filippone, Enrico Ventrice, Valentina Ammirato, Massimo Apa, Emily e Debora LoGiacco, Barbara Costa, Pasquale Fragomeni, Roberta Rupo, Veronica De Biase, Valentina Geracitano, Francesco Cunsolo, Francesco Parasporo, Antonella Romeo, Eleonora Femia, Rosana e Regina Garofalo, Debora Sainato, Ugo Lully Tommaselli, Pino Trecozzi, Luigi Grandinetti, Eddy ed Ottavia Lombardo, Antony Greco, Sandro Pascuzzo, Giuseppe Evalto, Stefania Morabito."
